Duration|Net Sales|Commision (in value)|Age|Agency|Agency Type|Distribution Channel|Product Name|Claim|Destination
177|99.0|59.4|47|6|1|1|16|0|85
30|80.0|0.0|36|7|1|1|10|0|103
10|9.9|5.94|35|6|1|1|16|0|3
11|13.0|0.0|38|7|1|1|10|0|59
17|59.4|35.64|50|6|1|1|16|0|129
3|39.6|13.86|48|1|0|1|2|0|109
10|0.0|29.7|44|6|1|1|16|0|41
16|0.0|0.0|36|7|1|1|10|0|23
54|23.0|0.0|30|7|1|1|10|0|63
11|0.96|0.27|48|13|0|1|22|0|109
87|40.0|14.0|25|9|0|1|8|0|23
27|29.0|0.0|36|7|1|1|1|0|116
11|16.0|0.0|36|7|1|1|10|0|95
58|49.5|29.7|47|6|1|1|16|0|51
82|69.0|0.0|36|7|1|1|1|0|38
35|29.0|9.57|24|5|1|0|12|0|119
23|0.0|35.64|26|6|1|1|16|0|119
19|69.5|17.38|29|2|0|1|9|0|109
13|62.0|15.5|30|2|0|1|17|0|109
60|20.0|0.0|36|7|1|1|1|0|18
6|0.0|6.3|66|9|0|1|8|0|53
10|68.0|0.0|46|7|1|0|1|0|129
17|35.0|12.25|43|9|0|1|8|0|23
106|79.2|47.52|57|6|1|1|16|0|3
142|13.12|3.68|48|13|0|1|22|0|109
11|20.0|0.0|40|7|1|1|0|0|109
109|19.8|11.88|31|6|1|1|16|0|3
39|53.5|13.38|26|2|0|1|9|0|109
25|62.0|0.0|36|7|1|1|10|0|95
29|11.0|0.0|24|7|1|1|10|0|95
23|16.0|0.0|23|7|1|1|10|0|73
366|252.85|63.21|28|2|0|1|4|0|109
21|34.0|0.0|36|7|1|1|1|0|23
11|20.0|5.0|20|2|0|1|9|0|109
59|35.0|0.0|36|7|1|1|1|0|116
66|47.0|11.75|49|2|0|1|9|0|109
27|29.0|0.0|23|7|1|1|10|0|63
63|21.0|0.0|38|7|1|1|1|0|82
18|25.5|6.38|87|2|0|1|9|0|109
29|0.0|0.0|28|7|1|1|10|0|129
30|89.1|53.46|48|6|1|1|16|0|3
8|39.6|23.76|34|6|1|1|16|0|55
372|216.0|54.0|42|2|0|1|4|0|109
62|30.0|0.0|36|7|1|1|1|0|23
11|13.0|0.0|48|7|1|1|10|0|59
19|37.0|0.0|36|7|1|1|1|0|53
12|29.5|7.38|52|2|0|1|17|0|109
18|60.0|0.0|36|7|1|1|1|0|95
35|89.1|53.46|36|6|1|1|16|0|128
15|29.7|17.82|44|6|1|1|16|0|128
373|252.85|63.21|54|2|0|1|4|0|109
19|22.0|7.7|47|9|0|1|8|0|49
74|29.0|0.0|36|7|1|1|10|0|59
11|29.7|17.82|33|6|1|1|16|0|3
13|51.0|0.0|36|7|1|1|10|0|63
30|10.0|0.0|65|7|1|1|10|0|134
12|69.3|41.58|31|6|1|1|16|0|129
2|19.0|0.0|36|7|1|1|10|0|109
10|20.0|0.0|36|7|1|1|0|0|82
19|39.6|23.76|48|6|1|1|16|0|73
69|1.61|0.45|48|13|0|1|22|0|109
12|10.0|0.0|49|7|1|1|10|0|116
6|26.0|9.1|58|9|0|1|8|0|49
21|19.2|4.8|30|2|0|1|9|0|109
12|26.0|9.1|30|9|0|1|8|0|23
102|72.0|18.0|29|2|0|1|9|0|109
64|79.2|47.52|40|6|1|1|16|0|3
51|15.0|6.0|38|12|0|1|25|0|16
14|20.0|0.0|28|7|1|1|1|0|59
25|21.0|0.0|20|7|1|1|10|0|109
23|12.0|0.0|39|7|1|1|10|0|49
13|23.0|0.0|36|7|1|1|1|0|119
40|35.0|0.0|36|7|1|1|1|0|95
11|80.0|0.0|36|7|1|1|10|0|95
17|39.0|0.0|36|7|1|1|10|0|93
26|106.0|0.0|44|7|1|1|1|0|129
21|43.0|0.0|36|7|1|1|1|0|23
37|0.0|47.52|43|6|1|1|16|0|73
25|22.0|7.7|52|9|0|1|8|0|119
30|36.0|0.0|19|7|1|1|10|0|129
76|120.0|48.0|118|8|0|1|25|0|52
70|10.0|0.0|40|7|1|1|10|0|119
42|79.2|47.52|37|6|1|1|16|0|3
16|32.0|8.0|23|2|0|1|9|0|109
53|20.0|0.0|34|7|1|1|1|0|119
21|26.0|9.1|61|9|0|1|8|0|23
6|0.0|17.82|32|6|1|1|16|0|119
16|13.0|0.0|24|7|1|1|10|0|59
27|12.0|0.0|35|7|1|1|10|0|41
7|19.8|11.88|48|6|1|1|16|0|115
25|0.0|0.0|36|7|1|1|10|0|109
12|40.0|14.0|49|9|0|1|8|0|23
17|32.0|0.0|22|7|1|1|10|0|63
3|43.0|0.0|36|7|1|1|0|0|72
30|36.0|0.0|36|7|1|1|10|0|3
36|20.0|0.0|36|7|1|1|0|0|116
11|39.6|23.76|42|6|1|1|16|0|73
4|9.9|5.94|27|6|1|1|16|0|119
27|15.0|6.0|63|12|0|1|25|0|16
74|30.0|10.5|53|14|1|0|23|0|119
7|18.0|6.3|43|9|0|1|8|0|73
5|40.0|0.0|36|7|1|1|1|0|106
9|59.4|35.64|54|6|1|1|16|0|129
29|26.0|0.0|36|7|1|1|1|0|49
31|69.3|41.58|51|6|1|1|16|0|128
5|37.8|9.45|36|2|0|1|13|0|109
79|36.0|0.0|36|7|1|1|1|0|18
5|20.0|0.0|49|7|1|1|0|0|109
128|87.0|30.45|54|9|0|1|25|0|38
365|256.2|166.53|58|11|1|1|5|0|129
5|18.0|6.3|27|9|0|1|8|0|73
7|15.26|5.34|48|1|0|1|2|0|127
68|5.4|1.51|48|13|0|1|22|0|109
90|46.0|0.0|36|7|1|1|1|0|63
14|63.5|15.88|22|2|0|1|17|0|109
2|16.0|0.0|36|7|1|1|10|0|118
6|23.0|0.0|36|7|1|1|10|0|116
66|21.0|0.0|36|7|1|1|1|0|49
8|19.0|0.0|29|7|1|1|10|0|109
11|49.5|29.7|35|6|1|1|16|0|3
11|25.0|16.25|34|11|1|1|18|0|134
32|69.3|41.58|29|6|1|1|16|0|3
3|22.5|5.63|50|2|0|1|17|0|109
17|30.0|10.5|62|14|1|0|23|0|73
37|80.0|0.0|36|7|1|1|10|0|38
5|30.0|0.0|36|7|1|1|1|0|23
78|62.0|24.8|118|8|0|1|25|0|52
29|0.0|0.0|35|7|1|1|1|0|128
5|21.0|0.0|36|7|1|1|10|0|49
185|0.0|23.76|26|6|1|1|16|0|3
40|56.0|0.0|36|7|1|1|10|0|85
321|76.0|0.0|36|7|1|1|1|0|49
30|0.0|41.58|51|6|1|1|16|0|57
39|10.0|0.0|48|7|1|1|10|0|73
46|67.0|0.0|36|7|1|1|1|0|3
32|20.0|0.0|36|7|1|1|1|0|49
93|71.0|0.0|36|7|1|1|1|0|109
47|49.0|0.0|36|7|1|1|1|0|59
9|23.0|9.2|32|12|0|1|25|0|16
55|26.0|9.1|54|9|0|1|8|0|23
2|20.0|0.0|36|7|1|1|10|0|52
55|80.0|0.0|36|7|1|1|10|0|57
43|0.0|29.7|41|6|1|1|16|0|59
7|23.0|0.0|36|7|1|1|1|0|119
3|17.0|0.0|25|7|1|1|10|0|53
10|27.0|6.75|48|2|0|1|9|1|109
12|39.6|23.76|41|6|1|1|16|0|73
22|11.0|0.0|45|7|1|1|10|0|73
519|216.0|54.0|60|2|0|1|4|0|109
54|20.0|0.0|36|7|1|1|1|0|109
16|72.0|28.8|118|8|0|1|25|0|52
4|40.0|0.0|36|7|1|1|1|0|116
10|15.0|0.0|49|7|1|1|10|0|49
6|21.35|5.98|48|13|0|1|22|0|109
19|49.5|29.7|35|6|1|1|16|0|111
9|12.0|0.0|36|7|1|1|10|0|53
11|20.0|0.0|31|7|1|1|1|0|119
89|108.9|65.34|36|6|1|1|16|0|3
5|14.0|0.0|49|7|1|1|10|0|134
233|22.0|7.7|41|9|0|1|8|0|53
13|18.0|6.3|35|9|0|1|8|0|53
6|22.0|7.7|39|9|0|1|8|0|73
12|74.4|18.6|59|2|0|1|17|0|109
372|259.2|64.8|35|2|0|1|4|0|109
66|37.0|12.95|30|9|0|1|8|0|95
72|0.64|0.18|48|13|0|1|22|0|109
62|84.5|21.13|53|2|0|1|17|0|109
49|39.6|23.76|31|6|1|1|16|0|57
5|18.0|6.3|61|9|0|1|8|0|53
17|30.0|10.5|88|14|1|0|23|0|73
43|16.0|0.0|36|7|1|1|10|0|112
50|10.0|0.0|36|7|1|1|10|0|119
19|17.0|0.0|29|7|1|1|10|0|53
65|0.0|35.64|39|6|1|1|16|0|3
402|252.85|63.21|41|2|0|1|4|0|109
15|37.5|24.38|37|11|1|1|20|0|52
6|14.0|0.0|36|7|1|1|10|0|109
101|25.0|16.25|33|11|1|1|20|0|53
109|35.0|0.0|36|7|1|1|1|0|52
40|29.0|9.57|43|3|1|0|12|0|73
72|30.0|10.5|76|14|1|0|23|0|73
10|22.0|7.7|60|9|0|1|8|0|73
27|21.0|0.0|36|7|1|1|10|0|23
14|69.3|41.58|36|6|1|1|16|0|3
27|21.0|0.0|36|7|1|1|10|0|95
8|18.0|6.3|51|9|0|1|8|0|134
7|20.0|0.0|28|7|1|1|1|0|109
34|44.0|0.0|36|7|1|1|1|0|113
19|39.6|23.76|51|6|1|1|16|0|73
13|14.0|0.0|36|7|1|1|10|0|119
31|59.4|35.64|49|6|1|1|16|0|128
35|13.0|0.0|36|7|1|1|10|0|119
87|19.0|0.0|29|7|1|1|10|0|119
51|24.0|0.0|36|7|1|1|1|0|23
4|41.0|0.0|36|7|1|1|1|0|53
9|45.0|0.0|36|7|1|1|10|0|59
188|38.0|0.0|36|7|1|1|1|0|3
73|87.0|30.45|52|9|0|1|25|0|128
17|2.88|0.81|48|13|0|1|22|0|109
110|57.0|0.0|36|7|1|1|0|0|109
7|86.0|32.68|21|0|1|1|15|0|38
39|25.0|0.0|36|7|1|1|1|0|73
8|69.3|41.58|50|6|1|1|16|0|3
145|39.0|9.75|26|2|0|1|9|0|109
11|26.0|16.9|21|11|1|1|19|0|73
2|36.0|0.0|35|7|1|1|10|0|109
96|74.0|0.0|36|7|1|1|1|0|43
53|10.0|0.0|36|7|1|1|10|0|95
14|34.0|0.0|36|7|1|1|1|0|82
260|40.0|14.0|33|9|0|1|8|0|49
11|19.0|0.0|36|7|1|1|10|0|23
20|27.0|6.75|36|2|0|1|9|1|109
28|26.0|0.0|36|7|1|1|0|0|109
19|79.0|0.0|55|7|1|1|1|0|59
7|16.0|4.0|56|2|0|1|9|0|109
19|69.5|17.38|32|2|0|1|9|0|109
30|64.0|0.0|36|7|1|1|1|0|23
10|17.0|0.0|53|7|1|1|10|0|134
3|11.0|0.0|50|7|1|1|10|0|23
90|0.0|5.94|48|6|1|1|16|0|59
44|112.0|0.0|40|7|1|1|1|0|129
33|95.0|23.75|45|2|0|1|17|0|109
73|10.0|0.0|36|7|1|1|10|0|73
28|20.0|0.0|33|7|1|1|1|0|53
24|14.0|0.0|36|7|1|1|10|0|119
65|0.0|53.46|37|6|1|1|16|0|3
8|112.0|0.0|36|7|1|1|1|0|63
6|22.0|0.0|34|7|1|1|1|0|23
2|20.0|0.0|41|7|1|1|0|0|73
408|161.0|40.25|31|2|0|1|4|0|109
20|4.44|1.25|48|13|0|1|22|0|109
20|68.0|0.0|36|7|1|1|10|0|3
6|36.0|0.0|36|7|1|1|1|0|53
8|19.8|11.88|36|6|1|1|16|0|128
25|29.7|17.82|57|6|1|1|16|0|73
13|18.0|6.3|46|9|0|1|8|0|119
69|63.0|22.05|42|9|0|1|8|0|23
69|0.0|53.46|31|6|1|1|16|0|3
17|30.0|10.5|38|14|1|0|23|0|73
20|49.5|29.7|30|6|1|1|16|0|41
51|22.0|7.7|47|9|0|1|8|0|119
61|56.0|0.0|36|7|1|1|1|0|59
45|29.0|9.57|22|5|1|0|12|0|73
7|12.0|0.0|24|7|1|1|10|0|109
365|291.75|72.94|53|2|0|1|4|1|109
38|61.5|15.38|22|2|0|1|9|0|109
1|13.8|3.45|30|2|0|1|9|0|109
8|10.0|0.0|67|7|1|1|10|0|49
12|26.0|9.1|54|9|0|1|8|0|52
15|20.0|0.0|56|7|1|1|0|0|53
274|20.0|0.0|36|7|1|1|1|0|95
55|39.6|23.76|33|6|1|1|16|0|3
15|29.7|17.82|49|6|1|1|16|0|73
15|11.0|0.0|36|7|1|1|10|0|134
23|50.0|0.0|45|7|1|1|1|0|116
97|38.0|0.0|36|7|1|1|1|0|3
28|30.0|0.0|36|7|1|1|1|0|134
7|18.5|4.63|27|2|0|1|17|0|109
22|19.8|11.88|45|6|1|1|16|0|3
30|72.0|0.0|57|7|1|1|10|0|129
31|0.0|29.7|33|6|1|1|16|0|3
12|26.0|0.0|36|7|1|1|10|0|119
4|0.0|5.94|31|6|1|1|16|0|73
94|59.4|35.64|31|6|1|1|16|0|115
20|20.0|0.0|45|7|1|1|1|0|134
95|69.0|0.0|36|7|1|1|10|0|59
298|20.0|0.0|36|7|1|1|1|0|49
23|16.0|0.0|36|7|1|1|10|0|73
11|27.0|0.0|31|7|1|1|1|0|119
83|15.0|0.0|36|7|1|1|10|0|23
365|252.85|63.21|49|2|0|1|4|0|109
34|37.0|0.0|36|7|1|1|10|0|31
11|50.25|12.56|28|2|0|1|17|0|109
5|20.0|0.0|56|7|1|1|0|0|53
7|20.0|0.0|36|7|1|1|0|0|23
13|19.8|11.88|31|6|1|1|16|0|20
37|29.0|9.57|118|4|1|0|12|0|73
33|22.5|5.63|32|2|0|1|17|0|109
3|31.0|0.0|58|7|1|1|1|0|119
29|77.0|19.25|29|2|0|1|9|0|109
22|39.6|23.76|37|6|1|1|16|0|112
13|8.85|3.1|48|1|0|1|2|0|95
12|25.0|0.0|36|7|1|1|1|0|116
22|49.5|29.7|40|6|1|1|16|0|3
132|50.0|17.5|35|9|0|1|8|0|23
28|20.0|0.0|63|7|1|1|1|0|73
26|26.0|9.1|37|9|0|1|8|0|59
3|24.0|0.0|36|7|1|1|10|0|53
21|24.0|0.0|36|7|1|1|1|0|49
34|59.4|35.64|35|6|1|1|16|0|3
20|35.0|0.0|36|7|1|1|10|0|63
17|69.0|0.0|36|7|1|1|1|0|23
69|28.0|0.0|39|7|1|1|0|0|109
108|80.0|0.0|36|7|1|1|10|0|49
13|73.0|25.55|44|9|0|1|25|0|129
41|24.0|0.0|36|7|1|1|10|0|23
34|69.3|41.58|31|6|1|1|16|0|3
59|148.5|89.1|35|6|1|1|16|0|86
13|84.0|0.0|36|7|1|1|1|0|4
35|25.0|0.0|36|7|1|1|1|0|53
21|40.0|14.0|44|9|0|1|8|0|23
7|29.0|0.0|42|7|1|1|10|0|13
32|87.0|30.45|32|9|0|1|25|0|123
8|27.0|0.0|36|7|1|1|10|0|23
22|56.0|36.4|24|11|1|1|18|0|3
195|29.7|17.82|27|6|1|1|16|0|128
3|19.8|11.88|35|6|1|1|16|0|73
13|79.2|47.52|31|6|1|1|16|0|3
6|17.55|4.39|52|2|0|1|9|0|109
4|32.5|8.13|29|2|0|1|9|0|109
46|73.0|0.0|56|7|1|1|10|0|20
7|10.0|0.0|33|7|1|1|10|0|109
53|5.8|1.63|48|13|0|1|22|0|109
28|22.5|5.63|36|2|0|1|17|0|109
133|12.87|3.61|48|13|0|1|22|0|109
3|15.0|6.0|27|12|0|1|25|0|16
42|10.0|0.0|30|7|1|1|10|0|109
9|22.1|5.53|27|2|0|1|9|0|109
15|39.6|23.76|30|6|1|1|16|0|129
34|58.0|0.0|36|7|1|1|1|0|59
81|31.0|0.0|36|7|1|1|1|0|53
365|252.85|63.21|34|2|0|1|4|0|109
8|18.0|6.3|60|9|0|1|8|0|119
49|29.0|9.57|69|5|1|0|12|0|119
8|49.5|29.7|50|6|1|1|16|0|3
4|26.0|0.0|30|7|1|1|10|0|119
12|29.0|0.0|36|7|1|1|1|0|73
2|15.0|3.75|33|2|0|1|9|0|109
7|35.0|0.0|36|7|1|1|10|0|119
15|48.0|0.0|36|7|1|1|1|0|109
18|40.0|0.0|36|7|1|1|0|0|109
463|216.0|54.0|31|2|0|1|4|0|109
4|23.0|0.0|36|7|1|1|10|0|53
243|59.4|35.64|46|6|1|1|16|0|3
11|60.0|0.0|36|7|1|1|1|0|59
71|26.0|0.0|36|7|1|1|1|0|23
61|20.0|0.0|24|7|1|1|0|0|73
62|48.0|0.0|36|7|1|1|10|0|63
6|22.0|7.7|33|9|0|1|8|0|134
6|16.0|4.0|27|2|0|1|9|0|109
8|59.4|35.64|31|6|1|1|16|0|129
9|29.7|17.82|26|6|1|1|16|1|119
11|49.5|29.7|49|6|1|1|16|0|73
46|37.0|12.95|39|9|0|1|8|0|95
368|161.0|40.25|64|2|0|1|4|0|109
367|389.35|97.34|41|2|0|1|3|0|109
46|21.0|0.0|36|7|1|1|1|0|49
22|20.0|0.0|52|7|1|1|0|0|23
24|39.0|0.0|36|7|1|1|0|0|109
15|24.0|0.0|36|7|1|1|10|0|119
18|67.0|43.55|44|11|1|1|18|0|115
36|31.0|0.0|36|7|1|1|1|0|53
102|69.3|41.58|31|6|1|1|16|0|38
48|59.0|0.0|36|7|1|1|10|0|127
4|15.0|0.0|36|7|1|1|10|0|82
11|36.5|9.13|58|2|0|1|13|0|109
141|15.69|4.4|48|13|0|1|22|0|109
33|29.7|17.82|30|6|1|1|16|0|112
45|95.0|0.0|36|7|1|1|1|0|59
8|10.0|0.0|42|7|1|1|10|0|119
10|32.0|0.0|36|7|1|1|1|0|109
15|63.0|0.0|36|7|1|1|1|0|63
15|11.0|0.0|36|7|1|1|10|0|7
58|33.0|0.0|36|7|1|1|1|0|119
60|49.5|29.7|40|6|1|1|16|0|3
21|59.4|35.64|30|6|1|1|16|0|73
22|48.5|12.13|47|2|0|1|17|0|109
130|69.3|41.58|31|6|1|1|16|0|115
59|51.0|0.0|36|7|1|1|1|0|3
15|25.0|0.0|53|7|1|1|1|0|53
17|12.0|0.0|36|7|1|1|10|0|119
51|57.0|0.0|25|7|1|1|10|0|129
34|20.0|0.0|48|7|1|1|1|0|119
107|112.0|0.0|30|7|1|1|1|0|129
2|20.0|0.0|58|7|1|1|0|0|49
25|63.0|0.0|36|7|1|1|10|0|109
49|27.0|0.0|24|7|1|1|10|0|129
48|80.0|0.0|29|7|1|1|10|0|59
28|0.0|5.94|58|6|1|1|16|0|38
65|58.0|20.3|42|9|0|1|25|0|59
11|10.0|0.0|34|7|1|1|10|0|129
21|59.4|35.64|35|6|1|1|16|0|3
73|13.0|0.0|36|7|1|1|10|0|95
25|20.0|5.0|25|2|0|1|9|0|109
118|118.8|71.28|56|6|1|1|16|0|55
125|62.0|24.8|118|8|0|1|25|0|52
25|0.0|29.7|23|6|1|1|16|0|51
121|17.0|0.0|36|7|1|1|10|0|59
34|11.0|0.0|36|7|1|1|10|0|95
19|17.0|0.0|36|7|1|1|10|0|119
24|10.0|0.0|36|7|1|1|10|0|23
3|10.0|0.0|30|7|1|1|10|0|119
11|18.0|6.3|51|9|0|1|8|0|73
83|58.0|0.0|36|7|1|1|10|0|109
52|40.0|0.0|36|7|1|1|10|0|59
48|93.0|0.0|36|7|1|1|1|0|59
89|117.0|46.8|118|8|0|1|25|0|52
33|65.0|0.0|36|7|1|1|1|0|59
58|10.0|0.0|36|7|1|1|10|0|52
431|256.2|166.53|44|11|1|1|5|0|129
14|39.6|23.76|31|6|1|1|16|0|73
229|109.0|38.15|28|9|0|1|25|0|4
9|13.0|0.0|42|7|1|1|10|0|53
20|69.3|41.58|58|6|1|1|16|0|129
21|50.0|0.0|25|7|1|1|1|0|59
36|44.0|0.0|36|7|1|1|1|0|49
99|0.0|0.0|36|7|1|1|1|0|85
31|79.2|47.52|66|6|1|1|16|0|3
5|20.0|0.0|32|7|1|1|0|0|63
8|29.7|17.82|31|6|1|1|16|0|119
91|0.0|0.0|36|7|1|1|10|0|57
209|28.0|10.64|48|10|1|1|25|0|53
21|22.0|0.0|36|7|1|1|1|0|134
129|12.0|0.0|36|7|1|1|10|0|53
9|20.0|5.0|17|2|0|1|9|1|109
142|0.0|0.0|36|7|1|1|10|0|51
378|216.0|54.0|21|2|0|1|4|0|109
144|13.12|3.68|48|13|0|1|22|0|109
40|39.0|9.75|34|2|0|1|17|0|109
4|39.6|23.76|58|6|1|1|16|0|73
29|26.0|9.1|28|9|0|1|8|0|63
15|38.35|9.59|51|2|0|1|9|0|109
23|63.0|0.0|35|7|1|1|0|0|109
16|48.0|0.0|36|7|1|1|1|0|3
364|252.85|63.21|67|2|0|1|4|0|109
26|35.0|12.25|45|9|0|1|8|0|49
71|80.0|0.0|36|7|1|1|10|0|63
1|12.0|0.0|36|7|1|1|10|0|73
7|24.5|6.13|29|2|0|1|17|0|109
19|27.0|0.0|39|7|1|1|1|0|49
12|46.15|11.54|44|2|0|1|9|0|109
5|20.0|0.0|42|7|1|1|1|0|134
3|33.0|0.0|36|7|1|1|10|0|23
15|19.8|11.88|24|6|1|1|16|0|115
59|31.0|0.0|36|7|1|1|1|0|73
99|32.0|0.0|36|7|1|1|1|0|3
48|80.0|0.0|36|7|1|1|10|0|36
25|20.0|0.0|26|7|1|1|1|0|49
14|22.0|7.7|28|9|0|1|8|0|134
2|13.0|0.0|28|7|1|1|10|0|134
38|112.0|0.0|36|7|1|1|1|0|105
67|54.0|0.0|36|7|1|1|10|0|59
118|63.6|15.9|37|2|0|1|9|0|109
364|252.85|63.21|41|2|0|1|4|1|109
10|22.0|7.7|37|9|0|1|8|0|134
97|41.0|0.0|36|7|1|1|1|1|23
26|43.0|0.0|36|7|1|1|10|0|23
41|20.0|0.0|50|7|1|1|1|0|53
3|17.55|4.39|37|2|0|1|9|0|109
62|78.0|31.2|118|8|0|1|25|0|52
7|20.0|0.0|25|7|1|1|0|0|53
99|112.0|0.0|36|7|1|1|1|0|128
6|20.0|0.0|53|7|1|1|0|0|66
53|70.0|0.0|50|7|1|1|10|0|129
73|128.7|77.22|32|6|1|1|16|1|86
23|80.0|0.0|36|7|1|1|10|0|59
24|23.0|0.0|28|7|1|1|10|0|63
97|13.0|0.0|36|7|1|1|10|0|115
8|11.0|0.0|41|7|1|1|10|0|119
41|29.7|17.82|49|6|1|1|16|0|73
70|99.0|59.4|38|6|1|1|16|0|38
84|34.0|0.0|36|7|1|1|1|0|23
31|20.0|0.0|50|7|1|1|1|0|134
40|112.0|0.0|26|7|1|1|1|0|129
11|30.0|10.5|65|9|0|1|8|0|95
10|25.0|0.0|35|7|1|1|1|0|23
15|10.0|0.0|31|7|1|1|10|0|73
21|0.0|35.64|50|6|1|1|16|0|57
66|76.0|0.0|32|7|1|1|10|0|129
4|29.0|0.0|58|7|1|1|1|0|73
33|30.0|10.5|63|14|1|0|23|0|119
135|148.5|89.1|39|6|1|1|16|0|38
63|30.0|10.5|75|14|1|0|23|0|73
80|60.0|24.0|118|8|0|1|25|0|52
2|27.0|0.0|58|7|1|1|10|0|49
25|20.0|0.0|29|7|1|1|0|0|109
11|112.0|0.0|36|7|1|1|1|0|127
14|35.0|12.25|60|9|0|1|8|0|63
29|10.0|0.0|54|7|1|1|10|0|119
58|69.3|41.58|30|6|1|1|16|0|114
365|252.85|63.21|42|2|0|1|4|0|109
233|58.0|20.3|30|9|0|1|25|0|3
4|10.0|0.0|36|7|1|1|10|0|59
20|72.0|0.0|36|7|1|1|10|0|74
29|20.0|0.0|36|7|1|1|1|0|53
28|10.0|0.0|32|7|1|1|10|0|109
71|55.0|0.0|27|7|1|1|10|0|20
193|33.5|8.38|23|2|0|1|9|0|109
8|30.0|10.5|48|9|0|1|8|0|95
13|80.0|0.0|46|7|1|1|10|0|57
23|24.0|0.0|36|7|1|1|10|0|136
10|47.0|11.75|51|2|0|1|9|0|109
6|20.0|0.0|36|7|1|1|10|0|95
45|20.0|0.0|39|7|1|1|0|0|71
50|34.0|0.0|36|7|1|1|10|0|63
40|73.0|0.0|36|7|1|1|1|0|3
366|161.0|40.25|52|2|0|1|4|0|109
9|31.0|0.0|36|7|1|1|10|0|23
29|80.0|0.0|36|7|1|1|10|0|3
19|59.0|14.75|73|2|0|1|17|0|109
45|10.0|0.0|26|7|1|1|10|0|134
21|40.0|14.0|60|9|0|1|8|0|3
6|39.6|23.76|53|6|1|1|16|0|38
88|81.0|20.25|23|2|0|1|9|0|109
10|69.3|41.58|40|6|1|1|16|0|3
19|17.0|0.0|52|7|1|1|10|0|134
13|18.0|6.3|42|9|0|1|8|0|53
130|293.0|102.55|50|9|0|1|25|0|129
42|79.2|47.52|34|6|1|1|16|0|3
18|10.0|0.0|36|7|1|1|10|0|38
129|12.16|3.41|48|13|0|1|22|0|109
106|29.0|0.0|36|7|1|1|1|0|59
65|21.0|0.0|22|7|1|1|0|0|129
5|20.25|5.06|40|2|0|1|9|0|109
3|15.0|6.0|29|12|0|1|25|0|16
6|15.0|6.0|28|12|0|1|25|0|16
38|20.0|0.0|29|7|1|1|1|0|116
37|112.0|0.0|36|7|1|1|1|0|49
153|39.6|23.76|29|6|1|1|16|0|89
5|28.0|0.0|35|7|1|1|10|0|16
8|10.0|0.0|36|7|1|1|10|0|52
7|22.0|0.0|36|7|1|1|1|0|119
151|35.0|0.0|36|7|1|1|10|0|18
23|23.0|0.0|36|7|1|1|1|0|119
5|15.0|3.75|27|2|0|1|17|0|109
145|94.5|23.63|24|2|0|1|9|1|109
17|88.0|22.0|36|2|0|1|13|0|109
20|26.0|9.1|54|9|0|1|8|0|23
9|22.0|0.0|52|7|1|1|1|0|119
54|27.0|0.0|36|7|1|1|0|0|109
69|30.0|10.5|63|9|0|1|8|0|95
11|36.0|0.0|36|7|1|1|1|0|73
6|26.0|9.1|44|9|0|1|8|0|49
6|29.0|0.0|36|7|1|1|1|0|49
9|24.0|0.0|48|7|1|1|0|0|109
132|18.0|6.3|40|9|0|1|8|0|95
14|49.5|29.7|34|6|1|1|16|0|3
64|80.0|0.0|36|7|1|1|10|0|57
375|216.0|54.0|38|2|0|1|4|0|109
39|30.0|0.0|36|7|1|1|1|0|23
25|20.0|0.0|27|7|1|1|1|0|119
33|100.5|25.13|25|2|0|1|17|0|109
10|11.0|0.0|36|7|1|1|10|0|23
29|48.0|0.0|36|7|1|1|10|0|109
114|116.0|0.0|36|7|1|1|1|0|126
80|20.0|0.0|39|7|1|1|1|0|119
18|17.0|4.25|24|2|0|1|9|0|109
83|0.0|17.82|53|6|1|1|16|0|129
26|58.0|20.3|54|9|0|1|25|0|49
10|21.0|0.0|36|7|1|1|10|0|119
65|25.0|0.0|36|7|1|1|10|0|63
88|26.0|0.0|36|7|1|1|10|0|59
13|58.8|14.7|24|2|0|1|17|0|109
125|70.0|0.0|36|7|1|1|10|0|115
15|22.5|5.63|24|2|0|1|17|0|109
5|35.0|0.0|36|7|1|1|1|0|53
164|108.9|65.34|42|6|1|1|16|0|41
379|259.2|64.8|31|2|0|1|4|0|109
69|10.0|0.0|28|7|1|1|10|0|116
36|10.0|0.0|27|7|1|1|10|0|119
16|20.0|0.0|62|7|1|1|1|0|73
67|10.0|0.0|51|7|1|1|10|0|129
64|19.8|11.88|29|6|1|1|16|0|73
41|59.0|0.0|36|7|1|1|1|0|23
41|52.0|18.2|35|9|0|1|8|0|53
27|20.0|0.0|44|7|1|1|1|0|52
3|15.0|6.0|56|12|0|1|25|0|16
89|69.3|41.58|51|6|1|1|16|0|3
24|0.0|23.76|52|6|1|1|16|0|3
4|18.0|6.3|39|9|0|1|8|0|73
20|20.0|0.0|36|7|1|1|1|0|95
145|51.0|0.0|36|7|1|1|1|0|23
8|30.0|0.0|36|7|1|1|10|0|73
10|44.0|0.0|39|7|1|1|10|0|53
24|25.0|0.0|36|7|1|1|1|0|95
4|112.0|0.0|28|7|1|1|0|0|129
7|35.0|0.0|36|7|1|1|10|0|23
16|18.0|6.3|56|9|0|1|8|0|73
58|78.0|31.2|118|8|0|1|25|0|52
2|46.0|0.0|36|7|1|1|10|0|109
10|28.0|0.0|34|7|1|1|1|0|129
